NoesyOffset
657, 784, -1079791.2367, -3786.675756
658, 440, -1081744.3617, -3793.525090
659, -116, -1083697.4867, -3800.374425
660, -618, -1085650.6117, -3807.223759
661, -830, -1087603.7367, -3814.073093
662, -698, -1089556.8617, -3820.922427
663, -342, -1091509.9867, -3827.771762
664, 32, -1093463.1117, -3834.621096
665, 237, -1095416.2367, -3841.470430
666, 188, -1097369.3617, -3848.319764
667, -45, -1099322.4867, -3855.169099
668, -269, -1101275.6117, -3862.018433
669, -312, -1103228.7367, -3868.867767
670, -155, -1105181.8617, -3875.717101
671, 59, -1107134.9867, -3882.566435
672, 163, -1109088.1117, -3889.415770
673, 98, -1111041.2367, -3896.265104
674, -63, -1112994.3617, -3903.114438
675, -208, -1114947.4867, -3909.963772
676, -262, -1116900.6117, -3916.813107
677, -207, -1118853.7367, -3923.662441
678, -71, -1120806.8617, -3930.511775
679, 87, -1122759.9867, -3937.361109
680, 215, -1124713.1117, -3944.210444
681, 320, -1126666.2367, -3951.059778
682, 451, -1128619.3617, -3957.909112
683, 600, -1130572.4867, -3964.758446
684, 640, -1132525.6117, -3971.607781
685, 448, -1134478.7367, -3978.457115
686, 102, -1136431.8617, -3985.306449
687, -127, -1138384.9867, -3992.155783
688, -45, -1140338.1117, -3999.005118
689, 212, -1142291.2367, -4005.854452
690, 309, -1144244.3617, -4012.703786
691, 97, -1146197.4867, -4019.553120
692, -209, -1148150.6117, -4026.402454
693, -294, -1150103.7367, -4033.251789
694, -107, -1152056.8617, -4040.101123
695, 136, -1154009.9867, -4046.950457
696, 265, -1155963.1117, -4053.799791
697, 324, -1157916.2367, -4060.649126
698, 419, -1159869.3617, -4067.498460
699, 511, -1161822.4867, -4074.347794
700, 496, -1163775.6117, -4081.197128
701, 405, -1165728.7367, -4088.046463
702, 401, -1167681.8617, -4094.895797
703, 545, -1169634.9867, -4101.745131
704, 689, -1171588.1117, -4108.594465
705, 668, -1173541.2367, -4115.443800
706, 508, -1175494.3617, -4122.293134
707, 373, -1177447.4867, -4129.142468
708, 335, -1179400.6117, -4135.991802
709, 310, -1181353.7367, -4142.841137
710, 211, -1183306.8617, -4149.690471
711, 83, -1185259.9867, -4156.539805
712, 29, -1187213.1117, -4163.389139
713, 46, -1189166.2367, -4170.238473
714, 27, -1191119.3617, -4177.087808
715, -88, -1193072.4867, -4183.937142
716, -207, -1195025.6117, -4190.786476
717, -172, -1196978.7367, -4197.635810
718, 63, -1198931.8617, -4204.485145
719, 358, -1200884.9867, -4211.334479
720, 511, -1202838.1117, -4218.183813
721, 454, -1204791.2367, -4225.033147
722, 310, -1206744.3617, -4231.882482
723, 246, -1208697.4867, -4238.731816
724, 307, -1210650.6117, -4245.581150
